region,type,os,price
ap-northeast-2,c4.large,rhel,0.174
ap-northeast-2,c4.xlarge,rhel,0.287
ap-northeast-2,c4.2xlarge,rhel,0.584
ap-northeast-2,c4.4xlarge,rhel,1.037
ap-northeast-2,c4.8xlarge,rhel,1.945
ap-northeast-2,p2.xlarge,rhel,1.525
ap-northeast-2,p2.8xlarge,rhel,11.85
ap-northeast-2,p2.16xlarge,rhel,23.57
ap-northeast-2,x1.16xlarge,rhel,9.801
ap-northeast-2,x1.32xlarge,rhel,19.471
ap-northeast-2,r3.large,rhel,0.26
ap-northeast-2,r3.xlarge,rhel,0.459
ap-northeast-2,r3.2xlarge,rhel,0.928
ap-northeast-2,r3.4xlarge,rhel,1.726
ap-northeast-2,r3.8xlarge,rhel,3.322
ap-northeast-2,r4.large,rhel,0.22
ap-northeast-2,r4.xlarge,rhel,0.38
ap-northeast-2,r4.2xlarge,rhel,0.77
ap-northeast-2,r4.4xlarge,rhel,1.41
ap-northeast-2,r4.8xlarge,rhel,2.69
ap-northeast-2,r4.16xlarge,rhel,5.25
ap-northeast-2,i3.large,rhel,0.243
ap-northeast-2,i3.xlarge,rhel,0.426
ap-northeast-2,i3.2xlarge,rhel,0.862
ap-northeast-2,i3.4xlarge,rhel,1.594
ap-northeast-2,i3.8xlarge,rhel,3.058
ap-northeast-2,i3.16xlarge,rhel,5.986
ap-northeast-2,d2.xlarge,rhel,0.904
ap-northeast-2,d2.2xlarge,rhel,1.818
ap-northeast-2,d2.4xlarge,rhel,3.506
ap-northeast-2,d2.8xlarge,rhel,6.882
ap-south-1,t2.micro,rhel,0.075
ap-south-1,t2.small,rhel,0.09
ap-south-1,t2.medium,rhel,0.119
ap-south-1,t2.large,rhel,0.179
ap-south-1,t2.xlarge,rhel,0.298
ap-south-1,t2.2xlarge,rhel,0.606
ap-south-1,m4.large,rhel,0.183
ap-south-1,m4.xlarge,rhel,0.306
ap-south-1,m4.2xlarge,rhel,0.622
ap-south-1,m4.4xlarge,rhel,1.114
ap-south-1,m4.10xlarge,rhel,2.59
ap-south-1,m4.16xlarge,rhel,4.066
ap-south-1,c4.large,rhel,0.17
ap-south-1,c4.xlarge,rhel,0.28
ap-south-1,c4.2xlarge,rhel,0.569
ap-south-1,c4.4xlarge,rhel,1.008
ap-south-1,c4.8xlarge,rhel,1.886
ap-south-1,p2.xlarge,rhel,1.778
ap-south-1,p2.8xlarge,rhel,13.874
ap-south-1,p2.16xlarge,rhel,27.618
ap-south-1,x1.16xlarge,rhel,9.317
ap-south-1,x1.32xlarge,rhel,18.504
ap-south-1,r3.large,rhel,0.25
ap-south-1,r3.xlarge,rhel,0.439
ap-south-1,r3.2xlarge,rhel,0.888
ap-south-1,r3.4xlarge,rhel,1.646
ap-south-1,r3.8xlarge,rhel,3.162
ap-south-1,r4.large,rhel,0.212
ap-south-1,r4.xlarge,rhel,0.364
ap-south-1,r4.2xlarge,rhel,0.738
ap-south-1,r4.4xlarge,rhel,1.346
ap-south-1,r4.8xlarge,rhel,2.562
ap-south-1,r4.16xlarge,rhel,4.994
ap-south-1,i3.large,rhel,0.237
ap-south-1,i3.xlarge,rhel,0.414
ap-south-1,i3.2xlarge,rhel,0.838
ap-south-1,i3.4xlarge,rhel,1.546
ap-south-1,i3.8xlarge,rhel,2.962
ap-south-1,i3.16xlarge,rhel,5.794
ap-south-1,d2.xlarge,rhel,0.887
ap-south-1,d2.2xlarge,rhel,1.783
ap-south-1,d2.4xlarge,rhel,3.436
ap-south-1,d2.8xlarge,rhel,6.742
sa-east-1,t2.micro,rhel,0.08
sa-east-1,t2.small,rhel,0.101
sa-east-1,t2.medium,rhel,0.141
sa-east-1,t2.large,rhel,0.222
sa-east-1,t2.xlarge,rhel,0.384
sa-east-1,t2.2xlarge,rhel,0.778
sa-east-1,m4.large,rhel,0.219
sa-east-1,m4.xlarge,rhel,0.378
sa-east-1,m4.2xlarge,rhel,0.766
sa-east-1,m4.4xlarge,rhel,1.402
sa-east-1,m4.10xlarge,rhel,3.31
sa-east-1,m4.16xlarge,rhel,5.218
sa-east-1,m3.medium,rhel,0.155
sa-east-1,m3.large,rhel,0.25
sa-east-1,m3.xlarge,rhel,0.441
sa-east-1,m3.2xlarge,rhel,0.891
sa-east-1,c4.large,rhel,0.215
sa-east-1,c4.xlarge,rhel,0.369
sa-east-1,c4.2xlarge,rhel,0.748
sa-east-1,c4.4xlarge,rhel,1.365
sa-east-1,c4.8xlarge,rhel,2.6
sa-east-1,c3.large,rhel,0.223
sa-east-1,c3.xlarge,rhel,0.385
sa-east-1,c3.2xlarge,rhel,0.78
sa-east-1,c3.4xlarge,rhel,1.43
sa-east-1,c3.8xlarge,rhel,2.73
sa-east-1,x1.16xlarge,rhel,13.135
sa-east-1,x1.32xlarge,rhel,26.14
sa-east-1,r3.large,rhel,0.41
sa-east-1,r3.xlarge,rhel,0.76
sa-east-1,r3.2xlarge,rhel,1.529
sa-east-1,r3.4xlarge,rhel,2.929
sa-east-1,r3.8xlarge,rhel,5.727
sa-east-1,r4.large,rhel,0.34
sa-east-1,r4.xlarge,rhel,0.62
sa-east-1,r4.2xlarge,rhel,1.25
sa-east-1,r4.4xlarge,rhel,2.37
sa-east-1,r4.8xlarge,rhel,4.61
sa-east-1,r4.16xlarge,rhel,9.09
sa-east-1,i3.large,rhel,0.346
sa-east-1,i3.xlarge,rhel,0.632
sa-east-1,i3.2xlarge,rhel,1.274
sa-east-1,i3.4xlarge,rhel,2.418
sa-east-1,i3.8xlarge,rhel,4.706
sa-east-1,i3.16xlarge,rhel,9.282
us-gov-west-1,t2.micro,rhel,0.074
us-gov-west-1,t2.small,rhel,0.088
us-gov-west-1,t2.medium,rhel,0.116
us-gov-west-1,t2.large,rhel,0.172
us-gov-west-1,t2.xlarge,rhel,0.284
us-gov-west-1,t2.2xlarge,rhel,0.578
us-gov-west-1,m4.large,rhel,0.186
us-gov-west-1,m4.xlarge,rhel,0.312
us-gov-west-1,m4.2xlarge,rhel,0.634
us-gov-west-1,m4.4xlarge,rhel,1.138
us-gov-west-1,m4.10xlarge,rhel,2.65
us-gov-west-1,m4.16xlarge,rhel,4.162
us-gov-west-1,m3.medium,rhel,0.144
us-gov-west-1,m3.large,rhel,0.228
us-gov-west-1,m3.xlarge,rhel,0.396
us-gov-west-1,m3.2xlarge,rhel,0.802
us-gov-west-1,c4.large,rhel,0.18
us-gov-west-1,c4.xlarge,rhel,0.299
us-gov-west-1,c4.2xlarge,rhel,0.609
us-gov-west-1,c4.4xlarge,rhel,1.088
us-gov-west-1,c4.8xlarge,rhel,2.045
us-gov-west-1,c3.large,rhel,0.186
us-gov-west-1,c3.xlarge,rhel,0.312
us-gov-west-1,c3.2xlarge,rhel,0.634
us-gov-west-1,c3.4xlarge,rhel,1.138
us-gov-west-1,c3.8xlarge,rhel,2.146
us-gov-west-1,p2.xlarge,rhel,1.14
us-gov-west-1,p2.8xlarge,rhel,8.77
us-gov-west-1,p2.16xlarge,rhel,17.41
us-gov-west-1,g3.4xlarge,rhel,1.45
us-gov-west-1,g3.8xlarge,rhel,2.77
us-gov-west-1,g3.16xlarge,rhel,5.41
us-gov-west-1,x1.16xlarge,rhel,8.133
us-gov-west-1,x1.32xlarge,rhel,16.136
us-gov-west-1,r3.large,rhel,0.26
us-gov-west-1,r3.xlarge,rhel,0.459
us-gov-west-1,r3.2xlarge,rhel,0.928
us-gov-west-1,r3.4xlarge,rhel,1.726
us-gov-west-1,r3.8xlarge,rhel,3.322
us-gov-west-1,r4.large,rhel,0.22
us-gov-west-1,r4.xlarge,rhel,0.449
us-gov-west-1,r4.2xlarge,rhel,0.768
us-gov-west-1,r4.4xlarge,rhel,1.407
us-gov-west-1,r4.8xlarge,rhel,2.684
us-gov-west-1,r4.16xlarge,rhel,5.237
us-gov-west-1,i3.large,rhel,0.248
us-gov-west-1,i3.xlarge,rhel,0.436
us-gov-west-1,i3.2xlarge,rhel,0.882
us-gov-west-1,i3.4xlarge,rhel,1.634
us-gov-west-1,i3.8xlarge,rhel,3.138
us-gov-west-1,i3.16xlarge,rhel,6.146
us-gov-west-1,d2.xlarge,rhel,0.958
us-gov-west-1,d2.2xlarge,rhel,1.786
us-gov-west-1,d2.4xlarge,rhel,3.442
us-gov-west-1,d2.8xlarge,rhel,6.754
us-east-1,t2.nano,sles,0.0159
us-east-1,t2.micro,sles,0.022
us-east-1,t2.small,sles,0.053
us-east-1,t2.medium,sles,0.147
us-east-1,t2.large,sles,0.194
us-east-1,t2.xlarge,sles,0.288
us-east-1,t2.2xlarge,sles,0.476
us-east-1,m4.large,sles,0.2
us-east-1,m4.xlarge,sles,0.3
us-east-1,m4.2xlarge,sles,0.5
us-east-1,m4.4xlarge,sles,0.9
us-east-1,m4.10xlarge,sles,2.1
us-east-1,m4.16xlarge,sles,3.3
us-east-1,m3.medium,sles,0.167
us-east-1,m3.large,sles,0.233
us-east-1,m3.xlarge,sles,0.366
us-east-1,m3.2xlarge,sles,0.632
us-east-1,c4.large,sles,0.2
us-east-1,c4.xlarge,sles,0.299
us-east-1,c4.2xlarge,sles,0.498
us-east-1,c4.4xlarge,sles,0.896
us-east-1,c4.8xlarge,sles,1.691
us-east-1,c3.large,sles,0.205
us-east-1,c3.xlarge,sles,0.31
us-east-1,c3.2xlarge,sles,0.52
us-east-1,c3.4xlarge,sles,0.94
us-east-1,c3.8xlarge,sles,1.78
us-east-1,p2.xlarge,sles,1.0
us-east-1,p2.8xlarge,sles,7.3
us-east-1,p2.16xlarge,sles,14.5
us-east-1,g2.2xlarge,sles,0.75
us-east-1,g2.8xlarge,sles,2.7
us-east-1,g3.4xlarge,sles,1.24
us-east-1,g3.8xlarge,sles,2.38
us-east-1,g3.16xlarge,sles,4.66
us-east-1,f1.2xlarge,sles,1.75
us-east-1,f1.16xlarge,sles,13.3
us-east-1,x1.16xlarge,sles,6.769
us-east-1,x1.32xlarge,sles,13.438
us-east-1,x1e.32xlarge,sles,26.788
us-east-1,r3.large,sles,0.266
us-east-1,r3.xlarge,sles,0.433
us-east-1,r3.2xlarge,sles,0.765
us-east-1,r3.4xlarge,sles,1.43
us-east-1,r3.8xlarge,sles,2.76
us-east-1,r4.large,sles,0.233
us-east-1,r4.xlarge,sles,0.366
us-east-1,r4.2xlarge,sles,0.632
us-east-1,r4.4xlarge,sles,1.164
us-east-1,r4.8xlarge,sles,2.228
us-east-1,r4.16xlarge,sles,4.356
us-east-1,i3.large,sles,0.256
us-east-1,i3.xlarge,sles,0.412
us-east-1,i3.2xlarge,sles,0.724
us-east-1,i3.4xlarge,sles,1.348
us-east-1,i3.8xlarge,sles,2.596
us-east-1,i3.16xlarge,sles,5.092
us-east-1,d2.xlarge,sles,0.79
us-east-1,d2.2xlarge,sles,1.48
us-east-1,d2.4xlarge,sles,2.86
us-east-1,d2.8xlarge,sles,5.62
us-east-2,t2.nano,sles,0.0159
us-east-2,t2.micro,sles,0.022
us-east-2,t2.small,sles,0.053
us-east-2,t2.medium,sles,0.147
us-east-2,t2.large,sles,0.194
us-east-2,t2.xlarge,sles,0.288
us-east-2,t2.2xlarge,sles,0.476
us-east-2,m4.large,sles,0.2
us-east-2,m4.xlarge,sles,0.3
us-east-2,m4.2xlarge,sles,0.5
us-east-2,m4.4xlarge,sles,0.9
us-east-2,m4.10xlarge,sles,2.1
us-east-2,m4.16xlarge,sles,3.3
us-east-2,c4.large,sles,0.2
us-east-2,c4.xlarge,sles,0.299
us-east-2,c4.2xlarge,sles,0.498
us-east-2,c4.4xlarge,sles,0.896
us-east-2,c4.8xlarge,sles,1.691
us-east-2,p2.xlarge,sles,1.0
us-east-2,p2.8xlarge,sles,7.3
us-east-2,p2.16xlarge,sles,14.5
us-east-2,g3.4xlarge,sles,1.24
us-east-2,g3.8xlarge,sles,2.38
us-east-2,g3.16xlarge,sles,4.66
us-east-2,x1.16xlarge,sles,6.769
us-east-2,x1.32xlarge,sles,13.438
us-east-2,r3.large,sles,0.266
us-east-2,r3.xlarge,sles,0.433
us-east-2,r3.2xlarge,sles,0.765
us-east-2,r3.4xlarge,sles,1.43
us-east-2,r3.8xlarge,sles,2.76
us-east-2,r4.large,sles,0.233
us-east-2,r4.xlarge,sles,0.366
us-east-2,r4.2xlarge,sles,0.632
us-east-2,r4.4xlarge,sles,1.164
us-east-2,r4.8xlarge,sles,2.228
us-east-2,r4.16xlarge,sles,4.356
us-east-2,i3.large,sles,0.256
us-east-2,i3.xlarge,sles,0.412
us-east-2,i3.2xlarge,sles,0.724
us-east-2,i3.4xlarge,sles,1.348
us-east-2,i3.8xlarge,sles,2.596
us-east-2,i3.16xlarge,sles,5.092
us-east-2,d2.xlarge,sles,0.79
us-east-2,d2.2xlarge,sles,1.48
us-east-2,d2.4xlarge,sles,2.86
us-east-2,d2.8xlarge,sles,5.62
us-west-2,t2.nano,sles,0.0159
us-west-2,t2.micro,sles,0.022
us-west-2,t2.small,sles,0.053
us-west-2,t2.medium,sles,0.147
us-west-2,t2.large,sles,0.194
us-west-2,t2.xlarge,sles,0.288
us-west-2,t2.2xlarge,sles,0.476
us-west-2,m4.large,sles,0.2
us-west-2,m4.xlarge,sles,0.3
us-west-2,m4.2xlarge,sles,0.5
us-west-2,m4.4xlarge,sles,0.9
us-west-2,m4.10xlarge,sles,2.1
us-west-2,m4.16xlarge,sles,3.3
us-west-2,m3.medium,sles,0.167
us-west-2,m3.large,sles,0.233
us-west-2,m3.xlarge,sles,0.366
us-west-2,m3.2xlarge,sles,0.632
us-west-2,c4.large,sles,0.2
us-west-2,c4.xlarge,sles,0.299
us-west-2,c4.2xlarge,sles,0.498
us-west-2,c4.4xlarge,sles,0.896
us-west-2,c4.8xlarge,sles,1.691
us-west-2,c3.large,sles,0.205
us-west-2,c3.xlarge,sles,0.31
us-west-2,c3.2xlarge,sles,0.52
us-west-2,c3.4xlarge,sles,0.94
us-west-2,c3.8xlarge,sles,1.78
us-west-2,p2.xlarge,sles,1.0
us-west-2,p2.8xlarge,sles,7.3
us-west-2,p2.16xlarge,sles,14.5
us-west-2,g2.2xlarge,sles,0.75
us-west-2,g2.8xlarge,sles,2.7
us-west-2,g3.4xlarge,sles,1.24
us-west-2,g3.8xlarge,sles,2.38
us-west-2,g3.16xlarge,sles,4.66
us-west-2,f1.2xlarge,sles,1.75
us-west-2,f1.16xlarge,sles,13.3
us-west-2,x1.16xlarge,sles,6.769
us-west-2,x1.32xlarge,sles,13.438
us-west-2,x1e.32xlarge,sles,26.788
us-west-2,r3.large,sles,0.266
us-west-2,r3.xlarge,sles,0.433
us-west-2,r3.2xlarge,sles,0.765
us-west-2,r3.4xlarge,sles,1.43
us-west-2,r3.8xlarge,sles,2.76
us-west-2,r4.large,sles,0.233
us-west-2,r4.xlarge,sles,0.366
us-west-2,r4.2xlarge,sles,0.632
us-west-2,r4.4xlarge,sles,1.164
us-west-2,r4.8xlarge,sles,2.228
us-west-2,r4.16xlarge,sles,4.356
us-west-2,i3.large,sles,0.256
us-west-2,i3.xlarge,sles,0.412
us-west-2,i3.2xlarge,sles,0.724
us-west-2,i3.4xlarge,sles,1.348
us-west-2,i3.8xlarge,sles,2.596
us-west-2,i3.16xlarge,sles,5.092
us-west-2,d2.xlarge,sles,0.79
us-west-2,d2.2xlarge,sles,1.48
us-west-2,d2.4xlarge,sles,2.86
us-west-2,d2.8xlarge,sles,5.62
us-west-1,t2.nano,sles,0.0177
us-west-1,t2.micro,sles,0.025
us-west-1,t2.small,sles,0.061
us-west-1,t2.medium,sles,0.161
us-west-1,t2.large,sles,0.222
us-west-1,t2.xlarge,sles,0.344
us-west-1,t2.2xlarge,sles,0.588
us-west-1,m4.large,sles,0.217
us-west-1,m4.xlarge,sles,0.334
us-west-1,m4.2xlarge,sles,0.568
us-west-1,m4.4xlarge,sles,1.036
us-west-1,m4.10xlarge,sles,2.44
us-west-1,m4.16xlarge,sles,3.844
us-west-1,m3.medium,sles,0.177
us-west-1,m3.large,sles,0.254
us-west-1,m3.xlarge,sles,0.408
us-west-1,m3.2xlarge,sles,0.716
us-west-1,c4.large,sles,0.224
us-west-1,c4.xlarge,sles,0.349
us-west-1,c4.2xlarge,sles,0.598
us-west-1,c4.4xlarge,sles,1.097
us-west-1,c4.8xlarge,sles,2.093
us-west-1,c3.large,sles,0.22
us-west-1,c3.xlarge,sles,0.339
us-west-1,c3.2xlarge,sles,0.578
us-west-1,c3.4xlarge,sles,1.056
us-west-1,c3.8xlarge,sles,2.012
us-west-1,g2.2xlarge,sles,0.802
us-west-1,g2.8xlarge,sles,2.908
us-west-1,g3.4xlarge,sles,1.634
us-west-1,g3.8xlarge,sles,3.168
us-west-1,g3.16xlarge,sles,6.236
us-west-1,r3.large,sles,0.285
us-west-1,r3.xlarge,sles,0.471
us-west-1,r3.2xlarge,sles,0.841
us-west-1,r3.4xlarge,sles,1.582
us-west-1,r3.8xlarge,sles,3.064
us-west-1,r4.large,sles,0.248
us-west-1,r4.xlarge,sles,0.396
us-west-1,r4.2xlarge,sles,0.693
us-west-1,r4.4xlarge,sles,1.286
us-west-1,r4.8xlarge,sles,2.471
us-west-1,r4.16xlarge,sles,4.842
us-west-1,i3.large,sles,0.272
us-west-1,i3.xlarge,sles,0.444
us-west-1,i3.2xlarge,sles,0.788
us-west-1,i3.4xlarge,sles,1.476
us-west-1,i3.8xlarge,sles,2.852
us-west-1,i3.16xlarge,sles,5.604
us-west-1,d2.xlarge,sles,0.881
us-west-1,d2.2xlarge,sles,1.663
us-west-1,d2.4xlarge,sles,3.225
us-west-1,d2.8xlarge,sles,6.35
ca-central-1,t2.nano,sles,0.0165
ca-central-1,t2.micro,sles,0.023
ca-central-1,t2.small,sles,0.056
ca-central-1,t2.medium,sles,0.152
ca-central-1,t2.large,sles,0.203
ca-central-1,t2.xlarge,sles,0.306
ca-central-1,t2.2xlarge,sles,0.512
ca-central-1,m4.large,sles,0.211
ca-central-1,m4.xlarge,sles,0.322
ca-central-1,m4.2xlarge,sles,0.544
ca-central-1,m4.4xlarge,sles,0.988
ca-central-1,m4.10xlarge,sles,2.32
ca-central-1,m4.16xlarge,sles,3.652
ca-central-1,c4.large,sles,0.21
ca-central-1,c4.xlarge,sles,0.318
ca-central-1,c4.2xlarge,sles,0.538
ca-central-1,c4.4xlarge,sles,0.976
ca-central-1,c4.8xlarge,sles,1.85
ca-central-1,x1.16xlarge,sles,7.436
ca-central-1,x1.32xlarge,sles,14.772
ca-central-1,r4.large,sles,0.246
ca-central-1,r4.xlarge,sles,0.392
ca-central-1,r4.2xlarge,sles,0.684
ca-central-1,r4.4xlarge,sles,1.268
ca-central-1,r4.8xlarge,sles,2.436
ca-central-1,r4.16xlarge,sles,4.772
ca-central-1,i3.large,sles,0.272
ca-central-1,i3.xlarge,sles,0.444
ca-central-1,i3.2xlarge,sles,0.788
ca-central-1,i3.4xlarge,sles,1.476
ca-central-1,i3.8xlarge,sles,2.852
ca-central-1,i3.16xlarge,sles,5.604
ca-central-1,d2.xlarge,sles,0.859
ca-central-1,d2.2xlarge,sles,1.618
ca-central-1,d2.4xlarge,sles,3.136
ca-central-1,d2.8xlarge,sles,6.172
eu-west-1,t2.nano,sles,0.0163
eu-west-1,t2.micro,sles,0.023
eu-west-1,t2.small,sles,0.055
eu-west-1,t2.medium,sles,0.15
eu-west-1,t2.large,sles,0.201
eu-west-1,t2.xlarge,sles,0.302
eu-west-1,t2.2xlarge,sles,0.504
eu-west-1,m4.large,sles,0.211
eu-west-1,m4.xlarge,sles,0.322
eu-west-1,m4.2xlarge,sles,0.544
eu-west-1,m4.4xlarge,sles,0.988
eu-west-1,m4.10xlarge,sles,2.32
eu-west-1,m4.16xlarge,sles,3.652
eu-west-1,m3.medium,sles,0.173
eu-west-1,m3.large,sles,0.246
eu-west-1,m3.xlarge,sles,0.393
eu-west-1,m3.2xlarge,sles,0.685
eu-west-1,c4.large,sles,0.213
eu-west-1,c4.xlarge,sles,0.326
eu-west-1,c4.2xlarge,sles,0.553
eu-west-1,c4.4xlarge,sles,1.005
eu-west-1,c4.8xlarge,sles,1.911
eu-west-1,c3.large,sles,0.22
eu-west-1,c3.xlarge,sles,0.339
eu-west-1,c3.2xlarge,sles,0.578
eu-west-1,c3.4xlarge,sles,1.056
eu-west-1,c3.8xlarge,sles,2.012
eu-west-1,p2.xlarge,sles,1.072
eu-west-1,p2.8xlarge,sles,7.876
eu-west-1,p2.16xlarge,sles,15.652
eu-west-1,g2.2xlarge,sles,0.802
eu-west-1,g2.8xlarge,sles,2.908
eu-west-1,g3.4xlarge,sles,1.31
eu-west-1,g3.8xlarge,sles,2.52
eu-west-1,g3.16xlarge,sles,4.94
eu-west-1,f1.2xlarge,sles,1.915
eu-west-1,f1.16xlarge,sles,14.62
eu-west-1,x1.16xlarge,sles,8.103
eu-west-1,x1.32xlarge,sles,16.106
eu-west-1,x1e.32xlarge,sles,32.1
eu-west-1,r3.large,sles,0.285
eu-west-1,r3.xlarge,sles,0.471
eu-west-1,r3.2xlarge,sles,0.841
eu-west-1,r3.4xlarge,sles,1.582
eu-west-1,r3.8xlarge,sles,3.064
eu-west-1,r4.large,sles,0.248
eu-west-1,r4.xlarge,sles,0.396
eu-west-1,r4.2xlarge,sles,0.693
eu-west-1,r4.4xlarge,sles,1.286
eu-west-1,r4.8xlarge,sles,2.471
eu-west-1,r4.16xlarge,sles,4.842
eu-west-1,i3.large,sles,0.272
eu-west-1,i3.xlarge,sles,0.444
eu-west-1,i3.2xlarge,sles,0.788
eu-west-1,i3.4xlarge,sles,1.476
eu-west-1,i3.8xlarge,sles,2.852
eu-west-1,i3.16xlarge,sles,5.604
eu-west-1,d2.xlarge,sles,0.835
eu-west-1,d2.2xlarge,sles,1.57
eu-west-1,d2.4xlarge,sles,3.04
eu-west-1,d2.8xlarge,sles,5.98
eu-west-2,t2.nano,sles,0.0166
eu-west-2,t2.micro,sles,0.024
eu-west-2,t2.small,sles,0.056
eu-west-2,t2.medium,sles,0.152
eu-west-2,t2.large,sles,0.206
eu-west-2,t2.xlarge,sles,0.312
eu-west-2,t2.2xlarge,sles,0.524
eu-west-2,m4.large,sles,0.216
eu-west-2,m4.xlarge,sles,0.332
eu-west-2,m4.2xlarge,sles,0.564
eu-west-2,m4.4xlarge,sles,1.028
eu-west-2,m4.10xlarge,sles,2.42
eu-west-2,m4.16xlarge,sles,3.812
eu-west-2,c4.large,sles,0.219
eu-west-2,c4.xlarge,sles,0.337
eu-west-2,c4.2xlarge,sles,0.576
eu-west-2,c4.4xlarge,sles,1.05
eu-west-2,c4.8xlarge,sles,2.002
eu-west-2,x1.16xlarge,sles,8.503
eu-west-2,x1.32xlarge,sles,16.906
eu-west-2,r4.large,sles,0.256
eu-west-2,r4.xlarge,sles,0.412
eu-west-2,r4.2xlarge,sles,0.724
eu-west-2,r4.4xlarge,sles,1.348
eu-west-2,r4.8xlarge,sles,2.596
eu-west-2,r4.16xlarge,sles,5.092
eu-west-2,i3.large,sles,0.281
eu-west-2,i3.xlarge,sles,0.462
eu-west-2,i3.2xlarge,sles,0.824
eu-west-2,i3.4xlarge,sles,1.548
eu-west-2,i3.8xlarge,sles,2.996
eu-west-2,i3.16xlarge,sles,5.892
eu-west-2,d2.xlarge,sles,0.872
eu-west-2,d2.2xlarge,sles,1.644
eu-west-2,d2.4xlarge,sles,3.187
eu-west-2,d2.8xlarge,sles,6.274
eu-central-1,t2.nano,sles,0.0168
eu-central-1,t2.micro,sles,0.024
eu-central-1,t2.small,sles,0.057
eu-central-1,t2.medium,sles,0.154
eu-central-1,t2.large,sles,0.208
eu-central-1,t2.xlarge,sles,0.316
eu-central-1,t2.2xlarge,sles,0.532
eu-central-1,m4.large,sles,0.22
eu-central-1,m4.xlarge,sles,0.34
eu-central-1,m4.2xlarge,sles,0.58
eu-central-1,m4.4xlarge,sles,1.06
eu-central-1,m4.10xlarge,sles,2.5
eu-central-1,m4.16xlarge,sles,3.94
eu-central-1,m3.medium,sles,0.179
eu-central-1,m3.large,sles,0.258
eu-central-1,m3.xlarge,sles,0.415
eu-central-1,m3.2xlarge,sles,0.732
eu-central-1,c4.large,sles,0.214
eu-central-1,c4.xlarge,sles,0.327
eu-central-1,c4.2xlarge,sles,0.554
eu-central-1,c4.4xlarge,sles,1.009
eu-central-1,c4.8xlarge,sles,1.917
eu-central-1,c3.large,sles,0.229
eu-central-1,c3.xlarge,sles,0.358
eu-central-1,c3.2xlarge,sles,0.616
eu-central-1,c3.4xlarge,sles,1.132
eu-central-1,c3.8xlarge,sles,2.164
eu-central-1,p2.xlarge,sles,1.426
eu-central-1,p2.8xlarge,sles,10.708
eu-central-1,p2.16xlarge,sles,21.316
eu-central-1,g2.2xlarge,sles,0.872
eu-central-1,g2.8xlarge,sles,3.188
eu-central-1,g3.4xlarge,sles,1.525
eu-central-1,g3.8xlarge,sles,2.95
eu-central-1,g3.16xlarge,sles,5.8
eu-central-1,x1.16xlarge,sles,9.437
eu-central-1,x1.32xlarge,sles,18.774
eu-central-1,r3.large,sles,0.3
eu-central-1,r3.xlarge,sles,0.5
eu-central-1,r3.2xlarge,sles,0.9
eu-central-1,r3.4xlarge,sles,1.7
eu-central-1,r3.8xlarge,sles,3.301
eu-central-1,r4.large,sles,0.26
eu-central-1,r4.xlarge,sles,0.42
eu-central-1,r4.2xlarge,sles,0.74
eu-central-1,r4.4xlarge,sles,1.38
eu-central-1,r4.8xlarge,sles,2.661
eu-central-1,r4.16xlarge,sles,5.222
eu-central-1,i3.large,sles,0.286
eu-central-1,i3.xlarge,sles,0.472
eu-central-1,i3.2xlarge,sles,0.844
eu-central-1,i3.4xlarge,sles,1.588
eu-central-1,i3.8xlarge,sles,3.076
eu-central-1,i3.16xlarge,sles,6.052
eu-central-1,d2.xlarge,sles,0.894
eu-central-1,d2.2xlarge,sles,1.688
eu-central-1,d2.4xlarge,sles,3.276
eu-central-1,d2.8xlarge,sles,6.452
ap-southeast-1,t2.nano,sles,0.0175
ap-southeast-1,t2.micro,sles,0.025
ap-southeast-1,t2.small,sles,0.06
ap-southeast-1,t2.medium,sles,0.16
ap-southeast-1,t2.large,sles,0.22
ap-southeast-1,t2.xlarge,sles,0.34
ap-southeast-1,t2.2xlarge,sles,0.58
ap-southeast-1,m4.large,sles,0.225
ap-southeast-1,m4.xlarge,sles,0.35
ap-southeast-1,m4.2xlarge,sles,0.6
ap-southeast-1,m4.4xlarge,sles,1.1
ap-southeast-1,m4.10xlarge,sles,2.6
ap-southeast-1,m4.16xlarge,sles,4.1
ap-southeast-1,m3.medium,sles,0.198
ap-southeast-1,m3.large,sles,0.296
ap-southeast-1,m3.xlarge,sles,0.492
ap-southeast-1,m3.2xlarge,sles,0.884
ap-southeast-1,c4.large,sles,0.215
ap-southeast-1,c4.xlarge,sles,0.331
ap-southeast-1,c4.2xlarge,sles,0.562
ap-southeast-1,c4.4xlarge,sles,1.024
ap-southeast-1,c4.8xlarge,sles,1.948
ap-southeast-1,c3.large,sles,0.232
ap-southeast-1,c3.xlarge,sles,0.365
ap-southeast-1,c3.2xlarge,sles,0.629
ap-southeast-1,c3.4xlarge,sles,1.158
ap-southeast-1,c3.8xlarge,sles,2.217
ap-southeast-1,p2.xlarge,sles,1.818
ap-southeast-1,p2.8xlarge,sles,13.844
ap-southeast-1,p2.16xlarge,sles,27.588
ap-southeast-1,g2.2xlarge,sles,1.1
ap-southeast-1,g2.8xlarge,sles,4.1
ap-southeast-1,g3.4xlarge,sles,1.77
ap-southeast-1,g3.8xlarge,sles,3.44
ap-southeast-1,g3.16xlarge,sles,6.78
ap-southeast-1,x1.16xlarge,sles,9.771
ap-southeast-1,x1.32xlarge,sles,19.441
ap-southeast-1,r3.large,sles,0.3
ap-southeast-1,r3.xlarge,sles,0.499
